artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Bob Marley & The Wailers,Waiting In Vain,0.453,0.116,78.837,0.31,0.025,2.42E-05,4,0.838,8,256493,-11.536,0.807,1,Other,Reggae,Roots Reggae,Sensual
Blue Sky Black Death,Gold In Gold Out,0.68,0.0703,135.988,0.0303,0.232,0.804,4,0.678,5,320413,-7.36,0.365,0,Electronica,"Downtempo, Lounge & Ambient",Ambient Electronica,Sensual
Nelly,Get Like Me,0.599,0.0611,190.173,0.0895,0.0667,0.52,4,0.746,10,232293,-6.703,0.189,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Cool
Spoon,Don't You Evah,0.645,0.127,120.983,0.0297,0.0434,1.75E-06,4,0.781,6,216613,-6.202,0.961,1,Alternative & Punk,Indie Rock,General Indie Rock,Yearning
Rick Wakeman,Catherine Of Aragon,0.298,0.327,104.737,0.0335,0.419,0.871,4,0.36,7,229147,-12.117,0.081,0,Rock,70's Rock,Classic Prog,Serious
Trina,F**k Boy,0.519,0.0502,89.026,0.445,0.000367,0,4,0.895,8,179436,-5.857,0.0886,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Defiant
Eric Clapton,Crossroads - Crossroad 2 Box/Set Version/Live Version,0.637,0.893,92.742,0.0308,0.208,0.277,4,0.542,7,321973,-13.799,0.836,1,Rock,70's Rock,Blues Rock,
Julian Lennon,Beautiful - Acoustic Version,0.311,0.104,121.681,0.0344,0.778,0.000275,4,0.403,2,288640,-8.615,0.152,1,Pop,Western Pop,Singer-Songwriter,Sentimental
Axel Thesleff,Bad Karma,0.546,0.172,80.004,0.109,0.0131,0.0305,4,0.7,5,416000,-7.705,0.297,0,Electronica,Techno,Intelligent (IDM),
Hey Ocean!,Make a New Dance Up,0.924,0.0526,122.026,0.041,0.025,0.00938,4,0.661,9,210627,-4.408,0.884,1,Alternative & Punk,Alternative,Alternative Pop,Yearning
Kodak Black,No Flockin,0.595,0.0839,117.532,0.191,0.0673,0,4,0.943,5,165291,-8.372,0.833,0,Urban,Western Hip-Hop/Rap,Southern Rap,Cool
Max Romeo,Chase The Devil,0.623,0.0829,150.585,0.251,0.183,0,4,0.818,2,206307,-6.158,0.739,1,Other,Reggae,Roots Reggae,Cool
Hiromi,"Beethoven's Piano Sonata No. 8, Pathetique",0.0955,0.112,129.332,0.0368,0.741,0.93,4,0.548,1,313027,-22.531,0.0601,1,Jazz,Contemporary Jazz & Fusion,Contemporary Jazz,Sentimental
Alicia Keys,In Common,0.678,0.0413,120.122,0.0828,0.0182,0,4,0.647,8,209051,-7.092,0.317,1,Urban,Contemporary R&B/Soul,Urban AC,Energizing
Whitney,Golden Days,0.696,0.546,153.245,0.0402,0.0619,0.43,5,0.389,5,242093,-5.251,0.625,1,Alternative & Punk,Indie Rock,Indie Pop,Brooding
Kampfar,Tornekratt,0.977,0.329,70.535,0.0641,1.05E-05,0.473,4,0.218,7,305320,-3.715,0.0731,0,Rock,Metal,Black Metal,Aggressive
Finatticz,Dont Drop That Thun Thun,0.415,0.059,97.995,0.293,0.0613,0,4,0.931,7,202199,-8.491,0.614,1,Urban,Western Hip-Hop/Rap,West Coast,Defiant
Benny Benassi,Rock 'N' Rave,0.736,0.224,127.026,0.0846,0.0774,0.000142,4,0.755,7,302960,-2.246,0.408,1,Electronica,House,General House,Sensual
Dire Straits,Sultans Of Swing,0.797,0.334,148.192,0.0309,0.0771,0.0248,4,0.731,5,348624,-9.992,0.927,1,Rock,70's Rock,Classic Rock,Upbeat
D'Angelo,Betray My Heart - Live from Spotify NYC,0.541,0.972,111.831,0.16,0.0414,0.152,4,0.59,0,712462,-17.974,0.537,1,Urban,Contemporary R&B/Soul,Neo-Soul,Fiery
Drake,10 Bands,0.756,0.0801,173,0.382,0.23,0,4,0.835,7,177733,-3.789,0.869,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Cool
Machinedrum,Gunshotta,0.788,0.242,169.935,0.141,0.00436,0.728,4,0.661,11,346118,-7.828,0.294,0,Electronica,House,U.K. Garage,Aggressive
Lulu Rouge,Melankoli (featuring Alice Carreri),0.255,0.178,120.025,0.0335,0.512,0.851,4,0.685,6,289107,-18.171,0.435,0,Electronica,House,Tech House,Sensual
BTS,Am I Wrong,0.842,0.0848,108.015,0.0493,0.00137,1.73E-05,4,0.761,6,213108,-5.263,0.623,1,Pop,Korean Pop,K-Pop,
LUNA,My Medicine,0.553,0.201,139.651,0.0411,0.522,0.0171,4,0.505,0,202585,-7.772,0.366,1,Traditional,Korean Traditional,Korean Traditional Instrumental,
WALK THE MOON,Burning Down The House - Live,0.788,0.935,102.077,0.0514,0.000619,0.00151,4,0.502,11,231493,-4.957,0.212,1,Alternative & Punk,Indie Rock,Indie Pop,Defiant
Bonnie Tyler,Total Eclipse of the Heart,0.658,0.102,130.276,0.0661,0.195,0,4,0.435,8,269787,-8.179,0.183,1,Rock,70's Rock,Classic Pop-Rock,Empowering
BTS,First Love,0.728,0.171,87.402,0.329,0.371,0,4,0.55,8,189807,-6.275,0.672,0,Pop,Korean Pop,K-Pop,
Chris Hardwick,Kigurumi,0.877,0.75,106.842,0.935,0.792,0,4,0.639,10,347377,-5.895,0.388,1,Other,Comedy,Comedy,Other
Charley Patton,Devil Sent The Rain Blues,0.166,0.257,182.901,0.0406,0.971,0.813,4,0.485,7,185360,-15.223,0.343,1,Traditional,Acoustic Blues,Delta Blues,Lively
Karl X Johan,Get It All - Bam Spacey remix,0.761,0.635,117.987,0.0343,0.0606,0.9,4,0.679,8,284777,-7.501,0.452,1,Urban,Western Hip-Hop/Rap,Turntablism,Defiant
Black Pistol Fire,Suffocation Blues,0.857,0.0634,174.789,0.119,0.000716,2.71E-05,4,0.284,11,161000,-6.103,0.405,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Defiant
Arthur Honegger,"Cello Sonata, H. 20: III. Presto",0.126,0.0835,78.981,0.0381,0.984,0.907,4,0.352,2,237000,-24.626,0.22,1,Classical,Modern Era,Modern Era Instrumental,
Quentin Harris,My Joy,0.735,0.0653,125.004,0.0515,0.0188,0.449,4,0.723,5,401280,-7.063,0.797,0,Electronica,House,Deep House,Sensual
Liza Anne,Thin Ice,0.635,0.109,84.822,0.0345,0.565,0.000556,4,0.475,8,207167,-7.617,0.538,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Yearning
The GAG Quartet,8-Bit Anthem,0.768,0.207,165.377,0.0941,0.000329,0.726,4,0.31,7,310057,-7.138,0.482,1,Rock,Mainstream Rock,General Mainstream Rock,
Pavlova,Burn Brighter,0.806,0.485,127.984,0.147,0.0292,0.00237,4,0.736,8,212667,-4.714,0.422,0,Pop,Western Pop,Pop Vocal,Defiant
William DeVaughn,Be Thankful for What You Got (Pt. 1 & Pt. 2),0.42,0.111,93.225,0.0832,0.413,0.116,4,0.791,1,429372,-13.289,0.839,0,Urban,Classic R&B/Soul,Classic Soul,Sensual
Alok,Don't Ya ft. Bea Jourdan - Original Mix,0.764,0.0732,124.979,0.0443,0.0209,0.0619,4,0.741,5,356129,-7.63,0.16,1,Electronica,Dance & Club,Club Dance,
Feist,1234,0.491,0.0859,109.933,0.0504,0.219,1.99E-06,4,0.71,2,183667,-7.382,0.616,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Empowering
Stealers Wheel,Stuck In The Middle With You - Remastered,0.496,0.115,125.017,0.0402,0.119,0.357,4,0.837,7,201334,-11.821,0.964,1,Rock,70's Rock,Classic Pop-Rock,Upbeat
Ash Black Bufflo,Buho,0.773,0.105,130.006,0.0422,0.397,0.714,3,0.619,9,264680,-10.443,0.169,0,Alternative & Punk,Alternative,Alternative Rock,Sensual
Junior Prom,Stand!,0.719,0.35,127.994,0.0315,0.000359,0,4,0.616,7,220733,-5.655,0.715,1,Alternative & Punk,Indie Rock,Indie Pop,Urgent
Nirvana,Lake Of Fire,0.634,0.362,145.248,0.273,0.293,3.99E-05,4,0.53,1,175907,-9.549,0.625,0,Alternative & Punk,Alternative,Grunge,Gritty
Savoy Brown,Hellbound Train,0.567,0.157,163.057,0.0355,0.0529,0.681,4,0.268,9,550507,-17.114,0.513,0,Rock,60's Rock,British Blues Rock,Somber
John South,Mystify,0.487,0.0782,101.986,0.0317,0.00169,0.725,4,0.73,8,229326,-6.878,0.46,1,Pop,Western Pop,Pop Vocal,
Ookay,Back Again,0.833,0.112,146.944,0.106,0.0178,0,4,0.742,0,190800,-5.208,0.18,1,Rock,70's Rock,Classic Soft Rock,Easygoing
Maroon 5,Animals,0.75,0.533,94.969,0.0377,0.000197,0,4,0.581,4,231013,-6.396,0.349,0,Pop,Western Pop,Adult Alternative Pop,Cool
Dinah Washington,Is You Is Or Is You Ain't My Baby - 2002 Remastered Version,0.434,0.146,113.953,0.0453,0.614,0,4,0.622,9,204960,-9.424,0.66,0,Jazz,Jazz Vocals,Jazz Vocals,Lively
Josh Groban,When You Say You Love Me,0.34,0.103,126.319,0.0347,0.616,0,4,0.34,9,272533,-10.162,0.0525,1,Classical,Classical Crossover,Classical Crossover Vocal,Romantic
Tate Kobang,Bank Rolls - Remix,0.661,0.0944,185.931,0.359,0.249,0,4,0.773,0,184516,-5.988,0.826,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,
Kiasmos,Orgoned,0.613,0.115,117.004,0.0474,0.312,0.955,4,0.742,7,360320,-14.524,0.0369,0,Electronica,Techno,Minimalist Techno,
Martin Jacoby,Hommage,0.00491,0.111,127.017,0.0494,0.986,0.856,3,0.333,8,279400,-27.253,0.0598,0,Classical,Classical Crossover,Classical Crossover Instrumental,Tender
Cyndi Lauper,True Colors,0.215,0.112,171.2,0.0321,0.793,0.000157,4,0.384,0,225760,-12.812,0.286,1,Pop,Western Pop,Adult Contemporary,Sentimental
Duran Duran,Hungry Like The Wolf,0.888,0.216,127.369,0.067,0.0252,0,4,0.664,7,209547,-5.161,0.606,1,Alternative & Punk,New Romantic,New Romantic,Urgent
Jocelyn Pook,Dionysus,0.344,0.111,77.795,0.03,0.654,0.968,4,0.192,9,300200,-10.775,0.0339,0,Soundtrack,Original Film/TV Music,General Film Music,Somber
locofrank,TOMORROW,0.908,0.153,115.962,0.0432,0.000526,0.55,4,0.439,9,234573,-3.622,0.633,1,Alternative & Punk,Punk,Pop Punk,Urgent
Joshua Redman,The Folks Who Live on the Hill,0.3,0.168,122.667,0.034,0.937,0.658,5,0.428,0,240093,-8.885,0.221,1,Jazz,Contemporary Jazz & Fusion,Contemporary Jazz,Sentimental
Laura Doggett,Beautiful Undone,0.327,0.0761,179.679,0.0402,0.864,0,4,0.357,10,203360,-11.403,0.0954,0,Electronica,Electronica Mainstream,Pop Electronica,Sophisticated
Wolfgang Amadeus Mozart,"Symphony No.40 In G Minor, K.550: 1. Molto allegro",0.269,0.0858,116.735,0.0424,0.94,0.926,4,0.33,7,432813,-15.337,0.212,0,Classical,Other Classical,General Classical,Stirring
Tremonti,My Last Mistake,0.977,0.0854,103.682,0.122,5.58E-05,0.153,4,0.381,11,270201,-4.631,0.212,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
Hannes Grossmann,To Sow the Seeds of Earth,0.982,0.0269,116.987,0.137,2.37E-05,0.000886,4,0.445,2,264960,-4.366,0.109,1,Rock,Metal,Heavy Metal,
Dan + Shay,Road Trippin',0.812,0.286,161.107,0.049,0.00327,0,4,0.545,5,212573,-4.652,0.764,1,Traditional,Country,Contemporary Country,Yearning
Fates Warning,One,0.879,0.209,90.062,0.0545,0.0018,0.000111,3,0.528,9,266413,-5.343,0.544,1,Rock,Metal,Progressive Metal,Defiant
Alin Coen Band,Festhalten,0.172,0.14,135.096,0.039,0.932,0.00319,3,0.587,5,187040,-12.495,0.607,1,Alternative & Punk,Alternative,Alternative Rock,Melancholy
Pierce Fulton,Borrowed Lives (feat. NVDES),0.737,0.304,127.991,0.032,0.0711,0.00285,4,0.719,2,313580,-5.219,0.356,1,Alternative & Punk,Indie Rock,Indie Pop,Energizing
Tegan and Sara,Closer,0.751,0.353,136.979,0.0328,0.00174,6.57E-05,4,0.588,0,209280,-7.588,0.524,1,Alternative & Punk,Indie Rock,Indie Pop,Excited
Daphne Oram,Four Aspects,0.299,0.189,67.566,0.161,0.891,0.943,4,0.191,1,494747,-21.906,0.0592,1,Classical,Contemporary Era,Contemporary Avant-Garde Classical,Peaceful
The Sugarhill Gang,Rapper's Delight,0.845,0.0724,111.187,0.257,0.465,0,4,0.9,11,427360,-7.306,0.912,0,Urban,Western Hip-Hop/Rap,Old School Hip-Hop/Rap,Cool
Fifth On The Floor,Wine (feat. Rachel Brooke),0.159,0.104,108.983,0.0284,0.668,5.01E-05,3,0.543,11,300973,-10.489,0.253,1,Traditional,Country,Alternative Country,Empowering
Matt & Shannon Heaton,Poll Halfpenny,0.419,0.323,81.938,0.0574,0.777,4.30E-05,4,0.572,7,197400,-7.061,0.966,1,Traditional,Country,General Country,Easygoing
Franz Schubert,"String Trio In B Flat, D.581: 1. Allegro moderato",0.0933,0.397,165.926,0.0611,0.968,0.014,4,0.292,10,334440,-21.822,0.254,1,Classical,Romantic Era,Romantic Era Instrumental,Stirring
Jason Aldean,Night Train,0.708,0.175,158.037,0.0291,0.0575,0,4,0.493,5,232307,-5.196,0.549,1,Traditional,Country,Contemporary Country,Yearning
Broods,Bridges,0.64,0.103,169.913,0.144,0.0185,0,4,0.405,4,191808,-6.374,0.251,0,Alternative & Punk,Synth Pop,Synth Pop,Sensual
Oh Wonder,All We Do,0.242,0.0906,126.721,0.0516,0.978,0.000124,4,0.59,10,214174,-11.724,0.369,0,Alternative & Punk,Synth Pop,Synth Pop,Melancholy
The Civil Wars,Devil's Backbone,0.349,0.234,170.214,0.0379,0.85,2.95E-05,3,0.254,4,149427,-10.02,0.26,0,Traditional,Country,Americana,Melancholy
Bastille,Blame,0.771,0.287,169.995,0.0447,0.000865,0,4,0.37,7,175880,-3.988,0.336,1,Electronica,Electronica Mainstream,Pop Electronica,Defiant
FKJ,Better Give U Up,0.707,0.0963,91.868,0.0963,0.194,0.0137,4,0.734,11,256957,-6.888,0.453,0,Electronica,House,General House,Sensual
MIKNNA,Trinity Ave,0.637,0.105,114.973,0.109,0.0263,0.000623,4,0.813,9,183913,-7.173,0.214,0,Pop,Western Pop,Urban Crossover: Pop,Energizing
Blut Aus Nord,Resonnance(s),0.875,0.105,140.947,0.0545,0.000171,0.958,4,0.249,10,275000,-6.641,0.104,1,Rock,Metal,Doom Metal,Defiant
George Canyon,I Want You to Live,0.458,0.101,145.885,0.0312,0.415,0,4,0.393,7,272553,-7.072,0.151,1,Traditional,Classic Country,Neo-Traditional Country,Yearning
Jack Wall,The Illusive Man,0.354,0.0541,112.061,0.0327,0.694,0.733,4,0.325,2,143760,-13.821,0.0498,1,Soundtrack,Game Music,Game Music,Sophisticated
Gabriel Lee,Nature Cycles Variations - Part 1,0.0583,0.102,125.527,0.0529,0.949,0.935,3,0.318,0,478307,-30.599,0.0395,0,Pop,Western Pop,Pop Vocal,Melancholy
The Dave Brubeck Quartet,Kathy's Waltz,0.115,0.0778,94.437,0.0352,0.887,0.207,3,0.494,0,288720,-21.84,0.484,0,Jazz,Bebop & Modern Jazz,Cool Jazz,Tender
Big Ups,Goes Black,0.976,0.142,116.062,0.217,0.000107,0.0936,4,0.377,6,141560,-3.686,0.251,0,Alternative & Punk,Indie Rock,Post-Punk Revival,Defiant
Off With Their Heads,Nightlife,0.987,0.66,103.768,0.0872,0.000715,4.63E-06,4,0.403,6,149507,-3.255,0.619,1,Alternative & Punk,Punk,Pop Punk,Defiant
The fin.,Night Time,0.637,0.102,101.987,0.0252,0.00914,0.00282,4,0.596,2,239160,-6.145,0.51,1,Rock,Japanese Rock,Japanese Rock,Brooding
Wrongchilde,Love Is a Battlefield (feat. White Sea),0.536,0.128,115.061,0.0315,0.0888,0.000244,4,0.476,2,253880,-6.925,0.08,0,Electronica,Trance,Trance,Excited
Ella Fitzgerald,Dream A Little Dream Of Me,0.215,0.134,75.026,0.0846,0.883,0,4,0.587,0,185240,-11.267,0.331,1,Jazz,Jazz Vocals,Jazz Vocals,Sophisticated
Sia,Breathe Me,0.625,0.141,120.027,0.032,0.034,0.62,4,0.55,0,271293,-7.528,0.212,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Yearning
AC/DC,Rock and Roll Ain't Noise Pollution,0.659,0.0587,94.853,0.0383,0.041,0,4,0.576,9,266040,-5.617,0.723,1,Rock,70's Rock,Classic Hard Rock,Rowdy
Zay Hilfigerrr,Juju On That Beat (TZ Anthem),0.887,0.391,160.517,0.275,0.00381,0,4,0.807,1,144244,-3.892,0.794,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,
Radiohead,Up on the Ladder,0.617,0.633,91.469,0.0285,0.00403,0.573,4,0.459,5,257170,-7.567,0.134,0,Alternative & Punk,Indie Rock,Post-Modern Art Music,Brooding
Johnnyswim,Let It Matter,0.541,0.134,74.939,0.0527,0.108,0,4,0.552,5,230398,-7.226,0.281,0,Pop,Western Pop,Adult Alternative Pop,
Lisa LeBlanc,Ace of Spades,0.911,0.314,74.819,0.0464,0.0164,1.32E-05,4,0.313,4,155169,-5.261,0.576,0,Alternative & Punk,Alternative Folk,Alternative Folk,Brooding
David Nail,Whatever She's Got,0.717,0.0544,160.458,0.0421,0.201,0,4,0.53,1,236987,-6.073,0.904,1,Traditional,Country,Contemporary Country,Empowering
Matoma,False Alarm,0.732,0.0606,102.979,0.0294,0.00681,4.57E-05,4,0.643,5,224272,-6.762,0.182,0,Electronica,House,Deep House,Sensual
Wolf Krew,Heart On Fire - Radio Edit,0.763,0.046,121.993,0.0453,0.0119,0.0129,4,0.752,11,243969,-5.47,0.258,0,Electronica,Electronica Mainstream,Pop Electronica,Excited
Jon Bon Jovi,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",0.754,0.151,78.513,0.0316,0.0321,2.03E-05,4,0.502,7,339187,-4.87,0.391,1,Rock,Hard Rock,General Hard Rock,Brooding
Tungevaag & Raaban,Beast,0.789,0.294,160.014,0.123,0.564,0,4,0.569,11,198012,-4.607,0.608,1,Electronica,House,Progressive House,
The Dead Daisies,Make Some Noise,0.872,0.195,166.168,0.0619,6.60E-05,5.70E-06,4,0.338,11,170760,-4.213,0.619,0,Rock,Hard Rock,General Hard Rock,Defiant
The Fall of Troy,F.C.P.R.E.M.I.X.,0.891,0.225,167.876,0.0702,0.000631,9.75E-06,4,0.226,9,237680,-5.531,0.521,0,Alternative & Punk,Indie Rock,Math Rock,Aggressive
Skott,Amelia,0.501,0.619,130.033,0.0295,0.217,6.32E-06,4,0.589,10,194142,-8.485,0.267,1,Electronica,Electronica Mainstream,Pop Electronica,Sensual
Neon Indian,Annie,0.846,0.254,95.995,0.0808,0.0185,0.0624,4,0.74,2,241341,-6.039,0.852,1,Electronica,Electronica Mainstream,Pop Electronica,Energizing
Lissie,Don't You Give Up On Me,0.722,0.159,127.944,0.0319,0.00799,0.00927,4,0.6,1,255787,-7.474,0.427,0,Pop,Western Pop,Adult Alternative Pop,Yearning
Sweetfire,Bang My Head - Radio Version,0.301,0.126,87.984,0.0278,0.719,4.08E-05,4,0.641,4,286897,-8.309,0.124,0,Urban,Western Hip-Hop/Rap,European Hip-Hop/Rap,Rowdy
Tom Waits,How's It Gonna End,0.2,0.103,110.583,0.194,0.771,8.35E-05,4,0.686,2,291867,-18.178,0.518,0,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Sophisticated
Daniel Wohl,Holographic,0.42,0.336,114.064,0.0332,0.318,0.813,4,0.355,5,489465,-10.547,0.238,0,Classical,Other Classical,Classical Solo Instrumental,Somber
Gnarls Barkley,Crazy,0.587,0.105,111.97,0.0336,0.0505,0.00714,4,0.855,8,177466,-4.589,0.66,1,Urban,Contemporary R&B/Soul,Neo-Soul,Urgent
Clvis Pereira,Concertino for Cello and String Orchestra: III. Rondo agalopado. Allegro,0.182,0.313,127.77,0.0691,0.916,0.827,3,0.458,7,399187,-15.847,0.357,1,Classical,Other Classical,General Classical,
Conro,On My Way Up,0.84,0.394,104.994,0.0472,0.0495,0.827,4,0.65,9,196406,-3.953,0.0389,0,Electronica,House,General House,Energizing
Car Seat Headrest,1937 State Park,0.646,0.104,110.963,0.0346,0.00378,2.78E-06,4,0.551,8,240107,-5.746,0.532,1,Alternative & Punk,Indie Rock,Noise Pop,Defiant
Alesso,Heroes (we could be) - Grandtheft Remix,0.926,0.0921,144.041,0.108,0.1,0.00657,4,0.623,2,238120,-3.219,0.434,0,Electronica,House,Progressive House,Aggressive
Hybrid,Finished Symphony - Hybrid's Soundtrack,0.3,0.092,90.678,0.0371,0.862,0.854,3,0.103,8,374907,-9.16,0.0396,0,Electronica,Techno,Classic Techno,Romantic
Emil Landman,Our Bodies,0.542,0.258,81.975,0.0269,0.561,1.53E-06,4,0.761,4,189907,-5.256,0.864,1,Pop,Japanese Pop,J-Pop,Yearning
Franoise Hardy,Comment te dire adieu - It Hurts To Say Goodbye,0.447,0.113,124.158,0.0555,0.196,0.00553,4,0.73,10,146333,-11.674,0.865,0,Pop,European Pop,French Pop,Cool
TRUSTcompany,Downfall,0.925,0.268,196.198,0.113,0.000154,1.60E-06,4,0.354,6,191373,-3.317,0.515,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Brooding
Elba,And Along Came the Rain,0.00976,0.103,70.531,0.0567,0.995,0.931,4,0.357,7,115317,-26.559,0.286,1,Rock,Alternative Roots,Alt Country,Yearning
Jeffrey Jacob,Awakening,0.163,0.0861,81.364,0.0373,0.579,0.745,4,0.102,7,611705,-17.579,0.0373,0,Alternative & Punk,Alternative,Alternative Rock,Tender
Robert Schumann,"Waldszenen, Op.82: 3. Einsame Blumen",0.00543,0.089,69.829,0.0653,0.996,0.93,3,0.332,10,160880,-39.082,0.404,1,Classical,Other Classical,Classical Solo Instrumental,Tender
Sarah Silverman,That's What I Do (skit),0.729,0.677,111.738,0.915,0.784,0,4,0.547,10,311840,-12.306,0.331,1,Other,Comedy,Comedy,Other
Johnny Gill,Rub You The Right Way,0.874,0.342,111.871,0.0446,0.0216,0.00144,4,0.676,10,332307,-6.959,0.849,1,Urban,Contemporary R&B/Soul,Urban AC,Rowdy
Wolfgang Amadeus Mozart,"Piano Sonata No. 14 in C Minor, K457: I. Molto allegro",0.0337,0.196,88.504,0.0415,0.994,0.916,4,0.428,5,515507,-25.544,0.303,0,Classical,Classical Era,Classical Era Instrumental,Tender
George Frideric Handel,Judas Maccabaeus: Act 3. Duet: O lovely peace,0.0234,0.543,169.805,0.0524,0.852,0,5,0.255,6,395027,-28.12,0.217,1,Classical,Other Classical,General Classical,Tender
The Barr Brothers,Never Been A Captain,0.67,0.121,102.06,0.0274,0.33,0.01,4,0.683,10,281893,-9.28,0.778,1,Rock,Alternative Roots,Alt Country,Gritty
Nouela,Black Hole Sun,0.104,0.0838,86.745,0.0443,0.952,2.82E-05,4,0.36,9,275966,-14.769,0.0626,1,Pop,Western Pop,Adult Alternative Pop,Sentimental
"Emerson, Lake & Palmer",Trilogy,0.715,0.112,116.284,0.0704,0.0871,0.182,3,0.361,11,534733,-12.75,0.25,1,Rock,70's Rock,Classic Prog,Brooding
Scenery With Solace,We Are Infinite,0.944,0.103,124.996,0.103,0.00209,0.000733,4,0.493,6,267267,-5.338,0.164,1,Rock,Metal,Heavy Metal,Excited
Judd Greenstein,City Boy,0.398,0.134,114.86,0.0337,0.959,0.905,4,0.37,6,675395,-11.705,0.27,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Defiant
Otto Wahl,Awakening,0.0541,0.114,122.311,0.0411,0.995,0.928,1,0.429,10,180774,-26.759,0.0583,0,Classical,Other Classical,General Classical,
The Rolling Stones,Beast Of Burden - Remastered,0.87,0.0389,100.66,0.0316,0.413,0.000494,4,0.786,1,265173,-3.875,0.865,0,Rock,Mainstream Rock,General Mainstream Rock,
Robyn,Hang With Me,0.813,0.104,114.992,0.036,0.0127,0.00129,4,0.649,7,259507,-6.094,0.236,1,Electronica,Electronica Mainstream,Pop Electronica,Sentimental
Supreme Jubilees,Itll All Be Over,0.209,0.114,82.274,0.0326,0.896,0.0145,4,0.684,4,185480,-15.314,0.424,0,Urban,Classic R&B/Soul,Classic Soul,Sensual
Navi,Draw a love,0.513,0.247,77.026,0.0301,0.773,0,4,0.457,11,239707,-4.356,0.381,1,Classical,Other Classical,Classical Choral,Stirring
IZECOLD,Swiggity,0.862,0.0748,128.024,0.0465,0.069,0.825,4,0.738,1,232542,-6.042,0.725,0,Electronica,Dance & Club,Club Dance,
Jenny Lin,Belt poi che t'assenti (Arr. for 2 Pianos),0.123,0.0999,118.864,0.0675,0.994,0.888,4,0.583,10,179187,-18.8,0.171,1,Classical,Other Classical,General Classical,Tender
The Wind and The Wave,Grand Canyon,0.975,0.289,163.813,0.0747,0.00032,0.135,4,0.418,7,190440,-3.194,0.548,1,Alternative & Punk,Alternative Folk,Alternative Folk,
Stevie Ray Vaughan,Cold Shot,0.553,0.227,109.629,0.0405,0.344,0.000956,4,0.427,6,240987,-11.434,0.67,0,Traditional,Electric Blues,Texas Blues,Empowering
Earthside,The Ungrounding,0.96,0.116,112.511,0.0652,4.98E-05,0.858,4,0.529,6,334773,-5.869,0.219,1,Rock,Mainstream Rock,General Mainstream Rock,Defiant
Emily Jane White,Pallid Eyes,0.428,0.17,91.881,0.0287,0.459,0.00826,4,0.391,11,234080,-12.409,0.229,0,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Brooding
Michael St Laurent,All Gone,0.335,0.105,119.049,0.04,0.573,0.914,4,0.386,4,221849,-14.241,0.096,1,Classical,Other Classical,Classical Choral,Tender
Sage The Gemini,Now and Later,0.595,0.158,107.026,0.187,0.286,0,4,0.8,11,199898,-5.931,0.857,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,
Park Ji Yoon,O,0.29,0.135,116.454,0.0312,0.179,0,3,0.449,0,243932,-8.868,0.168,1,Traditional,Asian Traditional,Other Asian,Sensual
Disasterpeace,Adventure,0.843,0.462,150.021,0.0464,0.471,0.945,4,0.482,0,198537,-9.427,0.809,1,,,,
