artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
blink-182,Give Me One Good Reason,0.935,0.371,157.18,0.101,0.000339,4e-06,4.0,0.491,4,198853,-3.432,0.728,1,Alternative & Punk,Punk,Pop Punk,Defiant
Meshuggah,Born in Dissonance,0.986,0.0535,106.161,0.102,4.1e-06,0.00624,4.0,0.264,11,274587,-5.059,0.221,1,Rock,Metal,Thrash Metal,Aggressive
Delta Spirit,Live On,0.848,0.265,162.035,0.0504,0.00484,0.158,4.0,0.338,8,253073,-4.298,0.233,1,Alternative & Punk,Indie Rock,General Indie Rock,Brooding
Ciaran Lavery,Shame,0.299,0.243,115.405,0.0279,0.846,4.99e-05,4.0,0.619,2,251960,-7.744,0.324,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Melancholy
Langhorne Slim,Restless,0.676,0.137,129.239,0.039,0.595,1.45e-06,4.0,0.538,2,137493,-5.802,0.597,1,Rock,Alternative Roots,Alt Country,Brooding
Frdric Chopin,"Waltz in G-Flat Major, Op. 70 No. 1",0.0575,0.0666,106.602,0.0368,0.987,0.91,1.0,0.414,6,125000,-26.269,0.405,1,Classical,Romantic Era,Romantic Era Instrumental,Tender
Voivod,Panorama,0.95,0.296,108.548,0.0931,0.0202,9.77e-05,4.0,0.273,2,193200,-9.402,0.264,1,Rock,Metal,Thrash Metal,Aggressive
Dierks Bentley,Drunk On A Plane,0.754,0.186,205.958,0.0323,0.00512,7.45e-06,4.0,0.439,9,254467,-5.566,0.666,1,Traditional,Country,Contemporary Country,Upbeat
Tritonal,Livin' The Dream,0.825,0.0875,129.964,0.0456,0.0139,1.6e-06,4.0,0.598,8,195692,-4.886,0.311,1,Electronica,Trance,Trance,Yearning
Weezer,Say It Ain't So,0.42,0.0711,76.084,0.0293,0.00405,3.69e-06,4.0,0.645,3,256880,-7.552,0.461,1,Alternative & Punk,Alternative,Alternative Pop,Urgent
Cameo,Keep It Hot - Edit,0.694,0.0329,104.692,0.127,0.148,0.00126,4.0,0.942,7,243253,-7.844,0.632,1,Urban,Classic R&B/Soul,Funk,Energizing
Wiz Khalifa,"Work Hard, Play Hard",0.675,0.262,139.977,0.0655,0.118,1.65e-05,4.0,0.818,11,220714,-4.176,0.468,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Cool
Louis Armstrong,What A Wonderful World,0.443,0.354,71.533,0.0383,0.771,0.309,4.0,0.358,5,140813,-10.305,0.319,1,Jazz,Early Jazz,New Orleans Jazz,Empowering
The Beach Boys,Wouldn't It Be Nice - 1999 - Remaster,0.543,0.125,122.619,0.0347,0.536,2.54e-05,4.0,0.429,5,145107,-9.139,0.678,1,Rock,60's Rock,Early 60's Pop-Rock,Upbeat
The Civil Wars & T Bone Burnett,Uptown Brown's,0.0711,0.0675,78.472,0.0406,0.924,0.232,3.0,0.556,2,219520,-16.946,0.62,1,Rock,Alternative Roots,Roots Rock,Melancholy
Destroyer 666,Live and Burn,0.994,0.314,120.001,0.113,0.000279,0.449,4.0,0.383,11,271653,-4.48,0.0385,1,Rock,Metal,Thrash Metal,Aggressive
Inocente Carreo,"Margaritena - Live At Centro de Accin Social por la Msica, Sala Simn Bolivar, Caracas / 2008",0.21,0.106,127.683,0.0495,0.592,0.867,4.0,0.273,9,808840,-18.062,0.0887,1,Classical,Other Classical,General Classical,nan
Julius Eastman,Gay Guerrilla,0.251,0.0551,84.358,0.0349,0.99,0.885,4.0,0.223,9,1747733,-17.652,0.0374,1,Classical,Other Classical,General Classical,nan
Franz Schubert,Sonata in A Minor D. 821: Adagio,0.0204,0.0967,73.214,0.051,0.99,0.905,3.0,0.0699,4,269347,-28.242,0.043,1,Classical,Romantic Era,Romantic Era Instrumental,nan
Anita Baker,Caught Up In The Rapture [Single Version],0.553,0.0728,182.387,0.0366,0.406,2.85e-06,4.0,0.399,2,248600,-8.421,0.333,1,Urban,Contemporary R&B/Soul,Quiet Storm,Sensual
John Coltrane,Central Park West,0.0312,0.0965,73.467,0.036,0.955,0.855,4.0,0.311,11,251293,-21.88,0.153,1,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
Phosphorescent,Wolves,0.294,0.0749,78.142,0.034,0.947,0.00343,4.0,0.242,1,374640,-11.035,0.0919,1,Alternative & Punk,Alternative Folk,Alternative Folk,Sentimental
Amanda Shires,Deep Dark Below,0.401,0.0861,132.52,0.0415,0.257,0.00277,4.0,0.521,2,201560,-12.636,0.377,1,Traditional,Country,Americana,Gritty
Caf del Mar,Rajamanta,0.873,0.113,94.012,0.0392,0.465,0.937,4.0,0.59,7,264000,-6.107,0.33,1,Electronica,"Downtempo, Lounge & Ambient",Neo-Lounge,Fiery
Kathleen Ross,In The Arms Of An Angel,0.0147,0.0878,116.096,0.0423,0.878,1.49e-06,3.0,0.587,1,274027,-26.77,0.135,1,Urban,Classic R&B/Soul,Classic Motown,Upbeat
Saint Mesa,Jungle,0.573,0.627,128.994,0.0906,0.0662,2.23e-06,4.0,0.603,4,202707,-8.119,0.353,1,Alternative & Punk,Alternative,Alternative Rock,nan
Rotting Christ,Demonon Vrosis,0.942,0.137,107.983,0.0853,0.00463,0.641,4.0,0.493,5,296173,-3.15,0.217,1,Rock,Metal,Black Metal,Aggressive
Iman Omari,19th Hour,0.335,0.208,160.034,0.337,0.154,0.885,4.0,0.561,1,126187,-11.817,0.488,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,nan
A$AP Rocky,Fine Whine,0.522,0.952,113.827,0.0765,0.117,0.31,4.0,0.431,1,218547,-10.372,0.0885,1,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,Defiant
SEAWAVES,With or Without You - Cover Version,0.709,0.0881,104.99,0.0313,0.067,9.41e-06,4.0,0.471,4,338286,-6.671,0.14,1,Alternative & Punk,Alternative,Alternative Rock,Empowering
Cold Specks,Send Your Youth,0.238,0.159,198.119,0.0342,0.953,0.00114,4.0,0.269,6,228467,-12.024,0.197,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Sentimental
London Calling,Kawai Desu,0.415,0.127,98.011,0.0347,0.0805,0.86,4.0,0.71,8,270920,-15.067,0.766,1,Rock,Mainstream Rock,General Mainstream Rock,Cool
David Gray,This Years Love,0.166,0.109,167.323,0.0315,0.726,1.31e-05,3.0,0.344,8,245427,-11.54,0.185,1,Pop,Western Pop,Adult Alternative Pop,Melancholy
LIMITS,Keep On,0.761,0.147,122.027,0.0381,0.00333,1.59e-06,4.0,0.693,2,185948,-5.558,0.284,1,Electronica,Dance & Club,Club Dance,Fiery
Glenside Cil Band,Jackie Coleman's/The Hare's Paw,0.855,0.72,122.043,0.0485,0.701,0.000387,4.0,0.553,2,169627,-5.394,0.972,1,Traditional,Folk,Traditional U.S. Folk,Lively
Hidden Highways,The World Began With a Waltz,0.175,0.0991,112.831,0.0313,0.764,0.394,3.0,0.338,9,187446,-15.762,0.157,1,Classical,Romantic Era,Romantic Era Instrumental,Serious
Pryda,Javlar,0.94,0.0809,127.003,0.0381,0.0504,0.83,4.0,0.649,6,384093,-5.253,0.239,1,Electronica,House,General House,nan
Chella,You Dont Know What Love Is,0.836,0.237,92.016,0.0355,0.0228,0.123,4.0,0.615,1,297432,-6.701,0.319,1,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Defiant
Robyn,Dancing On My Own,0.865,0.0966,117.015,0.0349,0.0743,0.225,4.0,0.687,6,288670,-4.663,0.251,1,Electronica,Electronica Mainstream,Pop Electronica,Energizing
Jordan Harris,The Marble Mausoleum,0.806,0.283,150.078,0.0345,0.0037,0.851,4.0,0.546,2,156462,-8.903,0.421,1,Pop,Western Pop,Pop Vocal,Brooding
James MacMillan,MacMillan: Seraph: II. Adagio,0.00998,0.107,80.696,0.0473,0.952,0.0812,4.0,0.0803,7,310973,-29.72,0.0302,1,Classical,Other Classical,Other Classical Instrumental,Serious
Ann Hampton Callaway,Let's Fall In Love,0.292,0.0697,137.38,0.0563,0.789,1.91e-06,4.0,0.466,8,168530,-13.87,0.651,1,Pop,Classic Pop Vocals,Show Tunes,Lively
Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975",0.657,0.737,78.223,0.067,0.261,0.0204,4.0,0.655,1,427800,-9.325,0.586,1,Other,Reggae,Roots Reggae,nan
Deorro,When The Funk Drops,0.983,0.0467,127.973,0.0836,0.0347,0.035,4.0,0.825,1,236253,-2.526,0.622,1,nan,nan,nan,Aggressive
Fenne Lily,Bud,0.171,0.11,177.148,0.0382,0.927,3.27e-05,4.0,0.4,3,215129,-14.102,0.26,1,Alternative & Punk,Alternative Folk,Alternative Folk,nan
Pryda,Recomondos,0.68,0.0784,125.974,0.0351,0.000139,0.83,3.0,0.641,7,407733,-8.001,0.101,1,Electronica,House,General House,nan
Dusky,Silence Never Heard,0.407,0.106,123.87,0.0531,0.493,0.932,4.0,0.428,8,171800,-9.904,0.037,1,nan,nan,nan,Sensual
Broadside,Coffee Talk,0.96,0.375,173.998,0.144,0.000298,0.00364,4.0,0.287,8,174147,-2.856,0.438,1,Alternative & Punk,Emo & Hardcore,Emo,Defiant
Galantis,Runaway (U & I),0.805,0.0856,126.008,0.0469,0.00711,0.00193,4.0,0.506,1,227074,-4.119,0.385,1,Electronica,House,Progressive House,Sensual
Carl Philipp Emanuel Bach,"Rondo in D Minor, Wq. 61/4, H. 290",0.0913,0.129,134.761,0.0487,0.993,0.873,4.0,0.376,10,245867,-22.206,0.397,1,Classical,Other Classical,General Classical,Tender
Coheed and Cambria,Welcome Home,0.947,0.0893,153.995,0.109,0.00717,1.75e-06,4.0,0.44,11,374973,-5.254,0.156,1,Alternative & Punk,Emo & Hardcore,Hardcore,Defiant
Chaka Khan,Through The Fire,0.589,0.132,130.865,0.0306,0.166,6.91e-06,4.0,0.569,8,286693,-7.395,0.407,1,Urban,Contemporary R&B/Soul,Pop Soul,Empowering
The Hit Crew Kids,Old Dan Tucker,0.377,0.121,107.585,0.0545,0.714,0.000273,4.0,0.833,8,62372,-10.288,0.817,1,Other,Children's,General Children's Music,Cool
Gong,A Sprinkling Of Clouds - 2004 Digital Remaster,0.455,0.135,126.015,0.0387,0.0679,0.734,4.0,0.244,2,537573,-13.29,0.29,1,Rock,Mainstream Rock,General Mainstream Rock,Brooding
Plastic Waves,You Never Listen,0.742,0.366,140.027,0.0392,0.0959,0.000733,4.0,0.316,9,270500,-5.358,0.267,1,Alternative & Punk,Indie Rock,Neo-Psychedelic,Brooding
Nicholas Payton,The Last Goodbye,0.156,0.0775,159.618,0.033,0.96,0.904,3.0,0.32,2,325400,-12.258,0.0623,1,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
Thomas Gold,Magic,0.882,0.0971,105.004,0.0449,0.0502,0.000584,4.0,0.629,8,170502,-5.231,0.45,1,Electronica,House,Progressive House,Excited
JC Brooks & The Uptown Sound,Rouse Yourself,0.494,0.0977,97.536,0.026,0.111,9.51e-05,4.0,0.687,5,248693,-8.287,0.439,1,Urban,Classic R&B/Soul,R&B/Soul,nan
Sleater-Kinney,I Wanna Be Your Joey Ramone,0.916,0.102,137.414,0.046,0.0215,0.627,4.0,0.414,1,157240,-5.068,0.659,1,Alternative & Punk,Punk,Riot Grrrl,Rowdy
Isaac Albniz,"Suite espaola, Op.47: No. 3 Sevilla",0.132,0.127,108.89,0.0462,0.984,0.9,3.0,0.396,7,311707,-24.91,0.0931,1,Classical,Other Classical,Classical Solo Instrumental,Sentimental
Sleep On It,Unspoken,0.91,0.0511,160.224,0.0989,0.000317,0.000416,4.0,0.367,8,175867,-3.953,0.529,1,Rock,Mainstream Rock,General Mainstream Rock,Defiant
Lizz Wright,Hit The Ground,0.218,0.11,105.56,0.0449,0.893,0.000722,3.0,0.538,7,210520,-15.186,0.156,1,Pop,Western Pop,Adult Contemporary,Empowering
Braves,Me the Thief - Radio Edit,0.588,0.0949,132.894,0.149,0.00102,8.07e-05,4.0,0.819,1,203331,-6.501,0.608,1,Electronica,Electronica Mainstream,Pop Electronica,nan
Silversun Pickups,Lazy Eye,0.831,0.117,127.397,0.0461,0.0401,0.693,4.0,0.633,4,354360,-5.053,0.252,1,Alternative & Punk,Alternative,Alternative Rock,Yearning
St. Paul & The Broken Bones,Call Me,0.786,0.117,110.289,0.0353,0.0625,0.211,4.0,0.573,7,171267,-4.354,0.628,1,Urban,Classic R&B/Soul,R&B/Soul,Yearning
Mr. Oizo,End Of The World (feat. Skrillex),0.765,0.351,122.021,0.084,0.00283,0.0463,4.0,0.583,11,218537,-5.57,0.367,1,Electronica,House,General House,nan
Frits Wentink,"Rarely Pure, Never Simple - Club Edit",0.601,0.403,119.999,0.221,0.00383,0.238,4.0,0.951,7,354038,-10.174,0.519,1,Electronica,House,Deep House,Sensual
Linval Thompson,Jah Jah The Conqueror,0.483,0.0862,153.779,0.323,0.128,0.000837,4.0,0.776,2,180373,-11.744,0.857,1,Other,Reggae,Roots Reggae,Gritty
Eric Dolphy,"Something Sweet, Something Tender - 1999 - Remaster",0.254,0.119,135.05,0.0328,0.944,0.861,4.0,0.387,6,363893,-8.792,0.0692,1,Jazz,Bebop & Modern Jazz,Avant Garde,Serious
Carlo Gesualdo,"Moro, lasso, al mio duolo",0.0421,0.0955,138.537,0.0385,0.992,3.88e-06,4.0,0.183,5,335400,-20.702,0.0326,1,Classical,Baroque Era,Baroque Instrumental,Sentimental
Goat,Words,0.963,0.146,134.147,0.0472,0.0017,0.4,4.0,0.501,11,186404,-6.024,0.354,1,Alternative & Punk,Indie Rock,Neo-Psychedelic,Brooding
Cults,Go Outside,0.697,0.343,77.549,0.0331,0.115,0.893,4.0,0.374,2,204400,-6.758,0.496,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Brooding
Trapt,Bring It,0.976,0.0822,100.094,0.0917,8.73e-05,1.64e-05,4.0,0.483,6,227684,-3.858,0.22,1,Rock,Metal,Nu-Metal,Aggressive
The Rolling Stones,Midnight Rambler,0.631,0.975,134.902,0.0685,0.278,0.413,4.0,0.435,4,554933,-11.75,0.525,1,Rock,Mainstream Rock,General Mainstream Rock,Lively
Gladiator,Plug,0.811,0.063,140.004,0.38,0.00339,3.49e-06,4.0,0.754,9,170086,-7.085,0.338,1,Alternative & Punk,Alternative,Alternative Rock,Aggressive
Front Country,The Boys of Summer,0.399,0.0575,179.988,0.0362,0.853,0.00151,4.0,0.572,5,310853,-8.248,0.855,1,Traditional,Folk,Progressive Bluegrass,Fiery
Zhan,Sending My Love,0.498,0.059,95.021,0.0541,0.0325,0.0949,4.0,0.719,7,221173,-9.856,0.217,1,Electronica,Dance & Club,Dance R&B,Sensual
Marie Bergman,It Amazes Me,0.0166,0.121,92.411,0.0357,0.921,8.04e-05,3.0,0.402,5,262920,-25.166,0.0933,1,Jazz,Jazz Vocals,Jazz Vocals,Melancholy
George Cables,Will You Still Love Me Tomorrow,0.159,0.0765,106.527,0.033,0.735,0.868,4.0,0.537,5,435280,-14.593,0.113,1,Jazz,Bebop & Modern Jazz,Hard Bop,Sentimental
Alec Troniq,Pimpernuckel (Original Mix),0.572,0.0755,124.492,0.0755,0.000839,0.845,4.0,0.938,2,428554,-7.753,0.191,1,Electronica,House,Tech House,Energizing
Nektar,"Remember the Future, Pt. 1",0.59,0.0661,113.675,0.0449,0.676,0.553,4.0,0.391,9,1001120,-13.622,0.48,1,Rock,70's Rock,Classic Prog,nan
Ben Sollee,On the Atlantic Ocean,0.000879,0.0892,64.154,0.0525,0.851,0.987,3.0,0.278,8,172389,-38.243,0.0394,1,Traditional,Folk,Trad. Bluegrass,nan
Dustin Tebbutt,The Breach,0.586,0.129,102.995,0.0269,0.617,0.0803,5.0,0.629,1,253848,-8.562,0.523,1,Alternative & Punk,Alternative Folk,Alternative Folk,Yearning
King Krule,Bleak Bake,0.53,0.592,68.12,0.125,0.489,0.0685,4.0,0.469,9,150013,-9.605,0.0551,1,nan,nan,nan,Sensual
Delta Heavy,White Flag - Tisoki Remix,0.891,0.757,150.0,0.0538,0.0235,0.0189,4.0,0.601,2,192000,-1.459,0.381,1,Electronica,Jungle/Drum 'n' Bass,Drum 'n' Bass,Aggressive
Antoine Clamaran,Hey Boy Hey Girl (Original mix),0.968,0.148,128.005,0.182,0.00392,0.76,4.0,0.678,2,364960,-5.222,0.376,1,Electronica,Electronica Mainstream,Big Beat,Excited
Red Rider,Lunatic Fringe,0.464,0.0767,97.53,0.0353,0.105,0.00017,4.0,0.487,4,263067,-13.494,0.213,1,Rock,Mainstream Rock,General Mainstream Rock,Brooding
Phantogram,You Dont Get Me High Anymore,0.94,0.428,97.967,0.0508,0.0026,0.00224,4.0,0.52,7,219533,-4.66,0.798,1,Electronica,Electronica Mainstream,Pop Electronica,Urgent
Jon O'Bir,Ways & Means - Shadow of Two Radio Edit,0.989,0.439,131.995,0.0696,8.06e-05,0.967,4.0,0.382,6,209091,-6.526,0.0574,1,Electronica,Trance,Trance,Excited
Brick & Lace,Love Is Wicked,0.795,0.191,99.968,0.0601,0.00378,2.93e-06,4.0,0.783,1,241653,-6.687,0.363,1,Pop,Western Pop,Urban Crossover: Pop,Energizing
Sevyn Streeter,My Love For You,0.677,0.316,107.003,0.0721,0.196,2.13e-06,4.0,0.587,8,284359,-5.915,0.277,1,Urban,Contemporary R&B/Soul,Urban Crossover,nan
Benny Golson,Killer Joe,0.369,0.0819,120.192,0.0407,0.793,0.00609,4.0,0.532,5,413427,-10.255,0.233,1,Jazz,Bebop & Modern Jazz,Hard Bop,Sentimental
Mason Bates,Anthology of Fantastic Zoology: Nymphs,0.00812,0.225,82.068,0.0397,0.948,0.115,4.0,0.125,5,168027,-35.459,0.171,1,Classical,Other Classical,General Classical,Peaceful
Darius Milhaud,"Suite for Violin, Clarinet and Piano, Op. 157b: II. Divertissement - Anime",0.0231,0.0832,82.305,0.0444,0.986,0.178,4.0,0.15,5,195827,-30.966,0.246,1,Classical,Other Classical,General Classical,Peaceful
Pyotr Ilyich Tchaikovsky,"Romeo and Juliet Fantasy Overture (3rd version, 1880)",0.0398,0.28,82.092,0.0379,0.957,0.823,4.0,0.124,2,1175560,-21.611,0.0356,1,Classical,Other Classical,General Classical,Serious
Eric Prydz,Collider,0.844,0.299,125.996,0.0337,0.000273,0.965,4.0,0.62,5,323880,-5.88,0.176,1,Electronica,House,Progressive House,Urgent
TAEYEON,All with You,0.41,0.127,62.91,0.0331,0.756,2.93e-06,4.0,0.247,6,233940,-5.725,0.134,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Brooding
Roco Drcal,La Gata Bajo la Lluvia,0.461,0.57,175.799,0.0547,0.717,2.23e-06,4.0,0.302,7,217507,-12.678,0.488,1,Other,Latin Pop,General Latin Pop,Empowering
Wun Two,Wavelude 2,0.167,0.108,85.168,0.0576,0.768,0.73,4.0,0.656,1,45685,-14.145,0.555,1,Alternative & Punk,Punk,Pop Punk,Defiant
ST*RMAN,Mediterranean Romance,0.661,0.109,100.005,0.0327,0.00614,0.858,4.0,0.638,7,231800,-9.276,0.173,1,Rock,Mainstream Rock,General Mainstream Rock,Somber
Michael Giacchino,Welcome to Jurassic World,0.166,0.129,128.877,0.0388,0.943,0.86,5.0,0.175,10,128864,-13.097,0.0445,1,Soundtrack,Original Film/TV Music,General Film Music,Peaceful
Behemoth,Ora Pro Nobis Lucifer,0.986,0.0746,176.042,0.108,1.51e-05,4.6e-05,4.0,0.105,1,335213,-4.138,0.0599,1,Rock,Metal,Death Metal,Aggressive
Eric Prydz,Eclipse,0.883,0.154,118.317,0.0663,0.00728,0.0797,3.0,0.348,5,358947,-4.707,0.158,1,Electronica,House,Progressive House,Excited
Armin van Buuren,Another You - CID Radio Edit,0.929,0.253,126.021,0.0534,0.366,0.011,4.0,0.587,9,179048,-2.473,0.503,1,Electronica,Trance,Trance,Energizing
Brendan Begley & Caoimhn  Raghallaigh,The Green Cottage / The Glin Cottage / Julia's Norwegian Polka,0.504,0.701,80.11,0.0823,0.834,0.0402,4.0,0.436,1,308120,-8.052,0.772,1,Traditional,Country,General Country,Lively
Dash Berlin,Waiting - Strings & Vocals Mix,0.358,0.109,126.031,0.033,0.725,9.19e-06,4.0,0.197,9,229702,-8.319,0.0671,1,Electronica,Trance,Trance,Romantic
Autoerotique,AUH - Hearts Remix,0.915,0.15,127.047,0.101,0.0485,0.00067,4.0,0.735,1,169320,-2.609,0.706,1,Electronica,House,General House,Aggressive
Moons of Mars,Poolside,0.675,0.401,94.9,0.0343,0.0827,0.366,4.0,0.414,10,248671,-7.69,0.294,1,Alternative & Punk,Alternative,Alternative Rock,Brooding
Their Dogs Were Astronauts,Spirit Mates,0.924,0.34,139.979,0.0372,0.00297,0.704,4.0,0.524,8,233195,-5.877,0.627,1,Rock,Metal,Progressive Metal,nan
Felix Mendelssohn,Piano Trio in C Minor (1820): III. Adagio,0.0283,0.115,81.944,0.0448,0.992,0.512,3.0,0.36,8,330853,-22.003,0.133,1,Classical,Other Classical,General Classical,Stirring
Chris Lake,Piano Hand,0.858,0.0885,126.014,0.0451,0.00954,0.893,4.0,0.703,1,266667,-4.623,0.494,1,Electronica,House,Progressive House,nan
Michael McGoldrick,The Hillsbrook Reels (Spike Island Lassies/Skyedance/Merry Harrier's Reel/Lady Gordon's),0.622,0.0764,120.101,0.0354,0.74,0.0197,4.0,0.565,7,258373,-7.732,0.827,1,Rock,Mainstream Rock,General Mainstream Rock,Fiery
Japanese Wallpaper,Waves,0.407,0.126,84.116,0.0323,0.784,0.203,3.0,0.178,5,233966,-10.774,0.0646,1,Alternative & Punk,Indie Rock,Dream Pop,Yearning
Kindred The Family Soul,Stars,0.552,0.0862,77.029,0.0947,0.0556,6.45e-06,4.0,0.537,6,309667,-8.34,0.475,1,Urban,Contemporary R&B/Soul,Neo-Soul,Sensual
HER NAME IN BLOOD,LAST DAY,0.978,0.318,95.0,0.125,1.56e-05,0.0154,4.0,0.461,1,226488,-4.532,0.162,1,Rock,Metal,Heavy Metal,nan
Propagandhi,Anti-Manifesto,0.968,0.374,114.465,0.109,0.000324,0.0149,4.0,0.361,7,213240,-5.836,0.513,1,Alternative & Punk,Punk,Pop Punk,Defiant
Circle Jerks,Question Authority,0.823,0.0416,99.658,0.0431,0.00352,2.22e-05,4.0,0.378,11,122653,-10.717,0.552,1,Alternative & Punk,Punk,Old School Punk,Excited
Lazarus A.D.,Revolution,0.984,0.205,96.341,0.0909,6.62e-05,0.143,4.0,0.409,2,303760,-4.407,0.702,1,Rock,Metal,Thrash Metal,Aggressive
Eric Bent,Spend My Life With You,0.435,0.102,72.01,0.0386,0.434,5.49e-05,4.0,0.583,8,276013,-8.784,0.302,1,Urban,Contemporary R&B/Soul,Urban AC,Sensual
Antonn Dvok,"Dvorak: Czech Suite, Op. 39, B. 93: IV. Romanza (Andante con moto)",0.0439,0.105,69.395,0.0425,0.969,0.959,4.0,0.108,7,265773,-28.888,0.0474,1,Classical,Other Classical,General Classical,Peaceful
Ciaran Tourish,Lucy Campbell's / The Flogging (Reels),0.731,0.0545,119.993,0.0447,0.814,0.157,4.0,0.559,2,152160,-6.408,0.928,1,Traditional,Country,General Country,Lively
Nobuo Uematsu,A Place to Call Home - Melodies of Life (FINAL Fantasy Ix),0.189,0.0631,134.844,0.032,0.923,0.000182,4.0,0.248,2,417747,-11.384,0.137,1,Soundtrack,Game Music,Game Music,Romantic
Tommy Emmanuel,Angelina,0.155,0.106,127.128,0.0345,0.935,0.663,4.0,0.601,4,221947,-17.605,0.255,1,Other,New Age,Contemporary Instrumental,Peaceful
Dmitri Shostakovich,"The Gadfly Suite, Op. 97a: VIII. Romance: Allegro moderato - Andante con moto",0.0344,0.0941,65.937,0.0503,0.918,0.484,5.0,0.0636,1,393840,-29.329,0.0352,1,Classical,Modern Era,Modern Era Instrumental,nan
Peter Bradley Adams,Interlude For Piano,0.00993,0.0602,68.65,0.0424,0.973,0.922,5.0,0.218,2,115547,-28.235,0.158,1,Traditional,Country,Americana,Peaceful
Pablo Francisco,Techno DJ,0.978,0.971,130.038,0.905,0.826,0.000102,4.0,0.525,7,562147,-6.842,0.249,1,Other,Comedy,Comedy,nan
Adrian Talens,Under Construction,0.0623,0.119,119.969,0.157,0.879,0.939,4.0,0.942,7,190000,-20.197,0.306,1,Soundtrack,Original Film/TV Music,General Film Music,Sentimental
Cattle & Cane,Skies,0.798,0.0994,155.05,0.0471,0.00962,6.07e-06,4.0,0.541,7,195789,-7.121,0.461,1,Alternative & Punk,Alternative Folk,Alternative Folk,Upbeat
Rasputina,Transylvanian Concubine,0.585,0.289,155.103,0.0403,0.502,0.00117,3.0,0.258,5,167600,-6.969,0.454,1,Alternative & Punk,Indie Rock,Chamber Pop,Brooding
Yeah Yeah Yeahs,Maps,0.925,0.508,119.776,0.074,0.0013,0.306,4.0,0.532,7,219760,-5.964,0.173,1,Alternative & Punk,Indie Rock,Post-Punk Revival,Brooding
The Rolling Stones,The Last Time - Remastered 2002,0.926,0.745,167.435,0.0629,0.129,0.852,4.0,0.329,9,221493,-5.146,0.367,1,Rock,Mainstream Rock,General Mainstream Rock,Excited
Ricky Skaggs,Super Freak,0.851,0.128,148.232,0.0333,0.476,0.00346,4.0,0.515,10,244320,-4.213,0.967,1,Traditional,Folk,New Traditional Bluegrass,Rowdy
Franz Joseph Haydn,"Symphony in D, H.I No.104 - ""London"": 1. Adagio - Allegro",0.144,0.097,123.295,0.0387,0.959,0.919,4.0,0.342,2,515400,-17.857,0.205,1,Classical,Other Classical,General Classical,Tender
Donnie McClurkin,I Need You (Live),0.709,0.432,155.821,0.0651,0.101,1.6e-05,4.0,0.45,1,323878,-6.451,0.422,1,Other,Religious,Contemporary Gospel,Stirring
Gabriel Jackson,O Sacrum Convivium,0.0146,0.082,69.467,0.0469,0.991,0.902,4.0,0.0634,3,382943,-36.592,0.0332,1,Classical,Other Classical,Classical Choral,Serious
Tom Petty,You Don't Know How It Feels,0.502,0.171,144.204,0.0321,0.119,0.0011,4.0,0.765,9,289440,-7.393,0.841,1,Rock,Mainstream Rock,General Mainstream Rock,Empowering
